order_id,order_date,customer_id,city,customer_segment,product_id,product_name,category,quantity,unit_price,discount_pct,discount_amount,sales_amount,profit_amount,payment_mode,order_status,customer_rating,delivery_days
ORD02819,2025-08-22,3990,Ahmedabad,Returning,36,Sneakers D,Clothing,3,1477,20,886.2,3544.8,664.82,Net Banking,Delivered,3,2
ORD02820,2025-01-17,1279,Hyderabad,New,72,Haircare D,Beauty,3,3305,25,2478.75,7436.25,2008.96,UPI,Delivered,5,3
ORD02821,2025-06-01,1095,Chandigarh,Loyal,23,T-Shirt C,Clothing,1,3687,25,921.75,2765.25,877.19,COD,Delivered,5,5
ORD02822,2025-10-10,2232,Hyderabad,Loyal,25,Jeans A,Clothing,1,6579,15,986.85,5592.15,2128.26,UPI,Delivered,5,8
ORD02823,2025-01-31,1057,Chandigarh,Returning,41,Chair A,Furniture,2,14546,15,4363.8,24728.2,10579.11,Net Banking,Delivered,4,3
ORD02824,2025-06-17,3701,Chandigarh,Loyal,39,Dress C,Clothing,2,3177,25,1588.5,4765.5,1766.5,Credit Card,Delivered,4,9
ORD02825,2025-10-17,1933,Chandigarh,New,93,Bedding A,Home & Kitchen,2,8468,10,1693.6,15242.4,4386.85,COD,Delivered,4,2
ORD02826,2025-08-26,2162,Ahmedabad,Returning,27,Jeans C,Clothing,3,4660,20,2796.0,11184.0,2213.93,UPI,Delivered,4,5
ORD02827,2025-09-28,2014,Jaipur,New,4,Smartphone D,Electronics,4,4934,5,986.8,18749.2,8137.51,Credit Card,Returned,2,7
ORD02828,2025-12-19,1089,Pune,Returning,32,Jacket D,Clothing,1,1134,0,0.0,1134.0,459.46,Debit Card,Cancelled,4,0
ORD02829,2025-08-24,3822,Kolkata,Loyal,15,Smartwatch C,Electronics,3,62164,10,18649.2,167842.8,35273.7,UPI,Returned,4,4
ORD02830,2025-06-11,1111,Pune,New,1,Smartphone A,Electronics,2,16027,5,1602.7,30451.3,12687.92,UPI,Delivered,5,1
ORD02831,2025-07-14,1724,Bengaluru,Loyal,20,Tablet D,Electronics,1,78078,15,11711.7,66366.3,18224.44,UPI,Delivered,2,5
ORD02832,2025-05-16,2088,Bengaluru,New,9,Headphones A,Electronics,1,17921,15,2688.15,15232.85,4165.02,COD,Delivered,5,6
ORD02833,2025-08-06,1581,Ahmedabad,New,15,Smartwatch C,Electronics,1,62164,25,15541.0,46623.0,17044.39,Debit Card,Delivered,4,2
ORD02834,2025-10-01,3949,Pune,Returning,9,Headphones A,Electronics,1,17921,5,896.05,17024.95,5645.15,Credit Card,Delivered,5,6
ORD02835,2025-01-31,1799,Hyderabad,New,43,Chair C,Furniture,3,44739,20,26843.4,107373.6,24631.78,Net Banking,Delivered,4,6
ORD02836,2025-10-31,2377,Pune,Returning,16,Smartwatch D,Electronics,2,43984,25,21992.0,65976.0,26015.09,COD,Delivered,1,8
ORD02837,2025-06-11,2208,Kolkata,Loyal,7,Laptop C,Electronics,2,45609,20,18243.6,72974.4,31104.02,COD,Delivered,5,6
ORD02838,2025-04-03,3406,Hyderabad,Returning,34,Sneakers B,Clothing,1,2317,15,347.55,1969.45,629.72,COD,Delivered,4,5
ORD02839,2025-08-07,3238,Jaipur,Returning,37,Dress A,Clothing,1,5220,0,0.0,5220.0,1804.22,COD,Cancelled,4,0
ORD02840,2025-07-06,2556,Jaipur,New,71,Haircare C,Beauty,1,3730,15,559.5,3170.5,918.5,Credit Card,Delivered,1,2
ORD02841,2025-03-13,3471,Pune,Returning,20,Tablet D,Electronics,3,78078,0,0.0,234234.0,75820.87,UPI,Returned,4,8
ORD02842,2025-01-31,1558,Hyderabad,New,45,Table A,Furniture,3,31346,5,4701.9,89336.1,36792.13,Credit Card,Delivered,4,2
ORD02843,2025-12-28,3787,Bengaluru,Loyal,25,Jeans A,Clothing,1,6579,15,986.85,5592.15,1348.04,UPI,Delivered,5,5
ORD02844,2025-05-07,1637,Hyderabad,Returning,54,Bed B,Furniture,2,5674,20,2269.6,9078.4,3451.27,Net Banking,Delivered,5,4
ORD02845,2025-08-07,2452,Hyderabad,Returning,13,Smartwatch A,Electronics,2,50099,10,10019.8,90178.2,26703.99,Credit Card,Shipped,5,6
ORD02846,2025-08-22,3699,Delhi,Returning,69,Haircare A,Beauty,1,4822,15,723.3,4098.7,1041.94,Credit Card,Cancelled,5,0
ORD02847,2025-02-24,3727,Chandigarh,New,54,Bed B,Furniture,3,5674,25,4255.5,12766.5,4780.26,UPI,Delivered,5,8
ORD02848,2025-07-18,2378,Hyderabad,Loyal,3,Smartphone C,Electronics,4,5459,10,2183.6,19652.4,5073.6,Net Banking,Delivered,5,2
ORD02849,2025-02-11,1538,Chandigarh,Returning,7,Laptop C,Electronics,1,45609,0,0.0,45609.0,8739.12,Credit Card,Cancelled,4,0
ORD02850,2025-01-20,3942,Pune,Returning,38,Dress B,Clothing,1,6215,25,1553.75,4661.25,1671.53,UPI,Returned,5,8
ORD02851,2025-09-09,2872,Hyderabad,Loyal,35,Sneakers C,Clothing,1,3800,20,760.0,3040.0,1195.47,UPI,Delivered,3,3
ORD02852,2025-08-14,1566,Delhi,New,44,Chair D,Furniture,2,24185,25,12092.5,36277.5,10658.83,COD,Delivered,4,8
ORD02853,2025-08-14,2568,Jaipur,Returning,77,Bath A,Beauty,1,3122,25,780.5,2341.5,657.51,Credit Card,Cancelled,5,0
ORD02854,2025-04-21,3326,Delhi,New,98,Appliance B,Home & Kitchen,1,6541,10,654.1,5886.9,1891.88,Net Banking,Delivered,5,2
ORD02855,2025-10-12,2841,Chandigarh,New,38,Dress B,Clothing,2,6215,20,2486.0,9944.0,1821.75,Credit Card,Delivered,5,4
ORD02856,2025-02-23,1212,Hyderabad,Returning,83,Cookware C,Home & Kitchen,1,14888,5,744.4,14143.6,2969.39,Net Banking,Delivered,5,3
ORD02857,2025-12-17,1002,Chandigarh,Returning,54,Bed B,Furniture,4,5674,10,2269.6,20426.4,5846.75,Credit Card,Delivered,5,8
ORD02858,2025-03-19,2144,Mumbai,Returning,4,Smartphone D,Electronics,2,4934,15,1480.2,8387.8,3581.12,Net Banking,Delivered,4,4
ORD02859,2025-11-02,3543,Mumbai,New,91,Storage C,Home & Kitchen,1,16293,15,2443.95,13849.05,3343.78,UPI,Delivered,5,9
ORD02860,2025-08-26,3257,Chandigarh,Loyal,87,Mixer C,Home & Kitchen,1,4819,15,722.85,4096.15,970.05,UPI,Delivered,4,1
ORD02861,2025-08-11,1906,Chandigarh,New,83,Cookware C,Home & Kitchen,2,14888,0,0.0,29776.0,9661.97,UPI,Shipped,5,1
ORD02862,2025-08-16,1021,Kolkata,New,21,T-Shirt A,Clothing,1,4602,25,1150.5,3451.5,1227.43,Credit Card,Delivered,5,2
ORD02863,2025-06-05,1525,Bengaluru,Returning,40,Dress D,Clothing,2,2217,15,665.1,3768.9,1516.93,Credit Card,Delivered,4,9
ORD02864,2025-08-08,3668,Mumbai,Loyal,99,Appliance C,Home & Kitchen,2,8796,0,0.0,17592.0,6548.29,UPI,Shipped,5,6
ORD02865,2025-01-24,2212,Kolkata,New,48,Table D,Furniture,1,28588,15,4288.2,24299.8,9975.46,COD,Delivered,5,4
ORD02866,2025-10-21,3781,Chennai,Returning,83,Cookware C,Home & Kitchen,1,14888,25,3722.0,11166.0,2757.08,Credit Card,Returned,5,10
ORD02867,2025-12-23,3645,Ahmedabad,New,86,Mixer B,Home & Kitchen,1,14065,10,1406.5,12658.5,4170.22,UPI,Delivered,5,7
ORD02868,2025-08-23,2299,Ahmedabad,Returning,50,Sofa B,Furniture,1,31897,0,0.0,31897.0,10013.07,UPI,Delivered,4,8
ORD02869,2025-01-27,3448,Delhi,Returning,12,Headphones D,Electronics,1,51264,5,2563.2,48700.8,10359.64,Credit Card,Delivered,4,3
ORD02870,2025-05-13,2594,Chandigarh,Returning,97,Appliance A,Home & Kitchen,1,973,0,0.0,973.0,366.81,UPI,Delivered,4,9
ORD02871,2025-08-17,1904,Ahmedabad,Loyal,34,Sneakers B,Clothing,2,2317,15,695.1,3938.9,815.42,UPI,Delivered,5,3
ORD02872,2025-08-29,1633,Chennai,Loyal,97,Appliance A,Home & Kitchen,3,973,0,0.0,2919.0,1202.44,COD,Returned,5,2
ORD02873,2025-10-10,1744,Ahmedabad,Returning,70,Haircare B,Beauty,2,4763,20,1905.2,7620.8,2711.4,UPI,Delivered,4,7
ORD02874,2025-07-14,3677,Pune,New,9,Headphones A,Electronics,2,17921,25,8960.5,26881.5,5897.8,Net Banking,Shipped,5,4
ORD02875,2025-01-16,2324,Chennai,Returning,1,Smartphone A,Electronics,1,16027,5,801.35,15225.65,3473.12,Credit Card,Delivered,4,9
ORD02876,2025-05-17,1179,Kolkata,Returning,49,Sofa A,Furniture,2,12788,15,3836.4,21739.6,4701.18,COD,Delivered,4,1
ORD02877,2025-09-13,2138,Bengaluru,New,4,Smartphone D,Electronics,1,4934,10,493.4,4440.6,1054.47,COD,Delivered,5,2
ORD02878,2025-12-05,2563,Jaipur,Returning,27,Jeans C,Clothing,3,4660,10,1398.0,12582.0,4992.75,Credit Card,Delivered,4,8
ORD02879,2025-08-12,2535,Hyderabad,New,16,Smartwatch D,Electronics,3,43984,15,19792.8,112159.2,29035.14,COD,Delivered,5,7
ORD02880,2025-08-08,1958,Hyderabad,Returning,20,Tablet D,Electronics,1,78078,20,15615.6,62462.4,15890.63,UPI,Delivered,5,5
ORD02881,2025-02-25,3593,Bengaluru,New,78,Bath B,Beauty,2,3535,15,1060.5,6009.5,2423.37,Debit Card,Delivered,3,4
ORD02882,2025-04-23,2889,Mumbai,New,56,Bed D,Furniture,3,18193,20,10915.8,43663.2,9073.02,UPI,Delivered,5,2
ORD02883,2025-04-19,2720,Hyderabad,Loyal,95,Bedding C,Home & Kitchen,2,15629,0,0.0,31258.0,11623.09,Net Banking,Delivered,4,8
ORD02884,2025-02-06,2293,Kolkata,New,32,Jacket D,Clothing,2,1134,0,0.0,2268.0,571.07,Debit Card,Delivered,4,4
ORD02885,2025-10-23,3734,Kolkata,Loyal,16,Smartwatch D,Electronics,1,43984,25,10996.0,32988.0,12082.47,Debit Card,Delivered,5,7
ORD02886,2025-07-10,1035,Kolkata,Returning,63,Skincare C,Beauty,1,5380,15,807.0,4573.0,994.36,Net Banking,Delivered,4,6
ORD02887,2025-11-25,3201,Delhi,Returning,6,Laptop B,Electronics,1,56987,10,5698.7,51288.3,10248.69,Credit Card,Delivered,4,9
ORD02888,2025-03-10,1316,Hyderabad,New,41,Chair A,Furniture,2,14546,5,1454.6,27637.4,8944.42,COD,Delivered,5,9
ORD02889,2025-07-05,2769,Jaipur,Returning,52,Sofa D,Furniture,3,40048,5,6007.2,114136.8,33028.2,Credit Card,Delivered,5,5
ORD02890,2025-01-18,1360,Chennai,New,16,Smartwatch D,Electronics,1,43984,10,4398.4,39585.6,13379.18,UPI,Delivered,4,1
ORD02891,2025-04-10,1459,Bengaluru,New,13,Smartwatch A,Electronics,1,50099,20,10019.8,40079.2,9153.87,UPI,Delivered,5,9
ORD02892,2025-05-15,2186,Pune,New,46,Table B,Furniture,1,18411,20,3682.2,14728.8,4513.2,Credit Card,Delivered,4,7
ORD02893,2025-02-23,2300,Hyderabad,Returning,39,Dress C,Clothing,1,3177,20,635.4,2541.6,829.8,Credit Card,Delivered,2,8
ORD02894,2025-10-20,2738,Delhi,Loyal,81,Cookware A,Home & Kitchen,2,14927,15,4478.1,25375.9,6536.65,Debit Card,Delivered,5,7
ORD02895,2025-05-07,3721,Ahmedabad,Returning,54,Bed B,Furniture,3,5674,20,3404.4,13617.6,3509.9,Credit Card,Cancelled,4,0
ORD02896,2025-12-01,1455,Chandigarh,Returning,47,Table C,Furniture,1,44661,25,11165.25,33495.75,11572.44,Debit Card,Delivered,5,7
ORD02897,2025-03-08,3802,Chennai,New,18,Tablet B,Electronics,4,66902,10,26760.8,240847.2,67164.68,Debit Card,Delivered,5,5
ORD02898,2025-03-12,3484,Ahmedabad,Returning,30,Jacket B,Clothing,1,4480,0,0.0,4480.0,1429.05,Credit Card,Delivered,5,1
ORD02899,2025-02-16,2282,Ahmedabad,Loyal,78,Bath B,Beauty,1,3535,15,530.25,3004.75,692.41,COD,Delivered,5,3
ORD02900,2025-01-05,3344,Delhi,Returning,9,Headphones A,Electronics,1,17921,0,0.0,17921.0,3636.55,COD,Shipped,2,5
ORD02901,2025-06-30,2601,Hyderabad,New,69,Haircare A,Beauty,1,4822,10,482.2,4339.8,997.34,Credit Card,Delivered,4,7
ORD02902,2025-04-22,1526,Jaipur,New,49,Sofa A,Furniture,2,12788,25,6394.0,19182.0,6804.66,UPI,Delivered,4,9
ORD02903,2025-02-16,2163,Pune,Returning,84,Cookware D,Home & Kitchen,1,14749,25,3687.25,11061.75,3500.83,Net Banking,Delivered,2,5
ORD02904,2025-03-23,3459,Pune,New,5,Laptop A,Electronics,1,60456,10,6045.6,54410.4,21698.91,UPI,Delivered,4,4
ORD02905,2025-04-05,1829,Kolkata,New,38,Dress B,Clothing,2,6215,20,2486.0,9944.0,2842.12,UPI,Delivered,2,1
ORD02906,2025-08-28,2945,Bengaluru,Loyal,27,Jeans C,Clothing,2,4660,5,466.0,8854.0,2364.26,Net Banking,Delivered,5,4
ORD02907,2025-09-08,2313,Mumbai,New,21,T-Shirt A,Clothing,1,4602,15,690.3,3911.7,1691.75,Credit Card,Delivered,4,2
ORD02908,2025-05-28,3364,Delhi,Returning,39,Dress C,Clothing,1,3177,15,476.55,2700.45,918.97,Credit Card,Delivered,5,3
ORD02909,2025-11-07,2044,Pune,New,5,Laptop A,Electronics,2,60456,5,6045.6,114866.4,21863.18,UPI,Delivered,5,4
ORD02910,2025-11-22,1742,Jaipur,New,8,Laptop D,Electronics,1,46619,15,6992.85,39626.15,11211.94,Net Banking,Delivered,5,8
ORD02911,2025-08-31,2843,Mumbai,New,1,Smartphone A,Electronics,3,16027,20,9616.2,38464.8,16583.52,Debit Card,Delivered,5,2
ORD02912,2025-03-17,2179,Pune,New,87,Mixer C,Home & Kitchen,2,4819,20,1927.6,7710.4,2019.04,Credit Card,Delivered,5,2
ORD02913,2025-02-15,1364,Chennai,New,38,Dress B,Clothing,1,6215,5,310.75,5904.25,2603.35,COD,Delivered,2,5
ORD02914,2025-05-09,2714,Hyderabad,Loyal,1,Smartphone A,Electronics,3,16027,15,7212.15,40868.85,15444.24,UPI,Delivered,5,5
ORD02915,2025-03-17,2809,Chandigarh,Loyal,8,Laptop D,Electronics,5,46619,25,58273.75,174821.25,78317.65,Credit Card,Delivered,4,9
ORD02916,2025-05-03,1231,Kolkata,Returning,30,Jacket B,Clothing,2,4480,25,2240.0,6720.0,2103.61,Net Banking,Delivered,5,4
ORD02917,2025-04-07,1576,Chandigarh,New,43,Chair C,Furniture,1,44739,0,0.0,44739.0,19605.91,COD,Delivered,4,7
ORD02918,2025-11-27,3696,Pune,New,85,Mixer A,Home & Kitchen,1,4867,10,486.7,4380.3,1635.62,Debit Card,Delivered,4,8
ORD02919,2025-12-01,3657,Bengaluru,Returning,10,Headphones B,Electronics,1,82481,15,12372.15,70108.85,19477.29,UPI,Delivered,5,7
ORD02920,2025-09-28,3028,Chennai,Returning,34,Sneakers B,Clothing,3,2317,10,695.1,6255.9,2314.02,COD,Delivered,3,2
ORD02921,2025-09-21,3376,Chennai,Returning,38,Dress B,Clothing,2,6215,15,1864.5,10565.5,3625.14,Credit Card,Shipped,4,7
ORD02922,2025-01-07,2619,Kolkata,Returning,15,Smartwatch C,Electronics,2,62164,5,6216.4,118111.6,30656.86,COD,Delivered,5,9
ORD02923,2025-05-12,2966,Mumbai,New,59,Bookshelf C,Furniture,1,44283,5,2214.15,42068.85,16840.87,Credit Card,Delivered,5,6
ORD02924,2025-04-12,1877,Hyderabad,Returning,25,Jeans A,Clothing,1,6579,15,986.85,5592.15,1892.57,UPI,Delivered,2,8
ORD02925,2025-01-24,2482,Jaipur,Loyal,56,Bed D,Furniture,3,18193,5,2728.95,51850.05,20827.48,UPI,Delivered,5,3
ORD02926,2025-06-09,2252,Pune,Returning,98,Appliance B,Home & Kitchen,1,6541,5,327.05,6213.95,2517.44,UPI,Delivered,5,3
ORD02927,2025-10-13,3236,Ahmedabad,New,1,Smartphone A,Electronics,3,16027,25,12020.25,36060.75,9933.62,COD,Delivered,4,4
ORD02928,2025-12-04,1639,Ahmedabad,Returning,100,Appliance D,Home & Kitchen,2,11190,15,3357.0,19023.0,6208.44,UPI,Returned,4,8
ORD02929,2025-07-20,3122,Chandigarh,New,28,Jeans D,Clothing,2,5673,5,567.3,10778.7,3594.85,Debit Card,Delivered,4,3
ORD02930,2025-12-16,3339,Ahmedabad,Returning,68,Makeup D,Beauty,2,1312,20,524.8,2099.2,759.31,UPI,Shipped,4,3
ORD02931,2025-07-13,2004,Mumbai,New,23,T-Shirt C,Clothing,3,3687,5,553.05,10507.95,2438.45,Credit Card,Delivered,5,5
ORD02932,2025-07-31,3753,Chandigarh,New,94,Bedding B,Home & Kitchen,2,1411,25,705.5,2116.5,857.77,Debit Card,Delivered,5,5
ORD02933,2025-11-23,3986,Chandigarh,New,3,Smartphone C,Electronics,5,5459,15,4094.25,23200.75,7948.7,Credit Card,Cancelled,5,0
ORD02934,2025-10-07,3138,Jaipur,Returning,14,Smartwatch B,Electronics,3,10799,15,4859.55,27537.45,11136.76,Credit Card,Delivered,5,3
ORD02935,2025-05-20,3551,Bengaluru,Returning,81,Cookware A,Home & Kitchen,3,14927,10,4478.1,40302.9,8457.03,Debit Card,Shipped,4,9
ORD02936,2025-08-07,1934,Hyderabad,Loyal,44,Chair D,Furniture,1,24185,0,0.0,24185.0,9384.31,UPI,Shipped,5,4
ORD02937,2025-02-21,1554,Bengaluru,New,52,Sofa D,Furniture,1,40048,15,6007.2,34040.8,9993.98,UPI,Delivered,5,4
ORD02938,2025-09-10,1647,Ahmedabad,Loyal,81,Cookware A,Home & Kitchen,4,14927,5,2985.4,56722.6,15851.57,Debit Card,Delivered,3,1
ORD02939,2025-02-09,1623,Chandigarh,New,32,Jacket D,Clothing,2,1134,10,226.8,2041.2,819.13,Debit Card,Delivered,4,4
ORD02940,2025-05-05,1326,Delhi,Returning,63,Skincare C,Beauty,2,5380,25,2690.0,8070.0,3159.0,UPI,Delivered,3,1
ORD02941,2025-04-04,1075,Chandigarh,Returning,8,Laptop D,Electronics,2,46619,15,13985.7,79252.3,25308.84,COD,Delivered,5,4
ORD02942,2025-02-20,3828,Ahmedabad,Returning,41,Chair A,Furniture,2,14546,10,2909.2,26182.8,8962.63,Debit Card,Delivered,3,2
ORD02943,2025-08-26,2054,Mumbai,Returning,30,Jacket B,Clothing,3,4480,5,672.0,12768.0,2915.91,Net Banking,Shipped,5,9
ORD02944,2025-09-04,3566,Hyderabad,Returning,16,Smartwatch D,Electronics,1,43984,10,4398.4,39585.6,10131.09,Credit Card,Delivered,2,9
ORD02945,2025-08-20,3945,Hyderabad,Returning,11,Headphones C,Electronics,1,31296,5,1564.8,29731.2,6105.28,UPI,Delivered,4,9
ORD02946,2025-04-14,1103,Bengaluru,Returning,21,T-Shirt A,Clothing,2,4602,0,0.0,9204.0,3697.66,UPI,Delivered,4,4
ORD02947,2025-04-02,1605,Pune,New,2,Smartphone B,Electronics,2,14842,5,1484.2,28199.8,7487.75,UPI,Delivered,5,1
ORD02948,2025-03-25,1686,Hyderabad,Returning,11,Headphones C,Electronics,1,31296,15,4694.4,26601.6,7919.83,UPI,Returned,5,2
ORD02949,2025-02-21,3200,Chennai,Loyal,76,Fragrance D,Beauty,1,3453,20,690.6,2762.4,1160.43,Net Banking,Delivered,4,3
ORD02950,2025-11-03,1065,Hyderabad,New,8,Laptop D,Electronics,1,46619,5,2330.95,44288.05,13864.63,COD,Delivered,3,1
ORD02951,2025-11-11,1809,Chandigarh,Returning,57,Bookshelf A,Furniture,2,40231,10,8046.2,72415.8,28506.24,UPI,Delivered,2,9
ORD02952,2025-05-24,3244,Pune,New,75,Fragrance C,Beauty,2,3640,0,0.0,7280.0,2396.67,UPI,Delivered,4,8
ORD02953,2025-08-17,3975,Ahmedabad,Returning,12,Headphones D,Electronics,2,51264,10,10252.8,92275.2,30657.12,Credit Card,Delivered,4,1
ORD02954,2025-11-30,1345,Jaipur,Loyal,28,Jeans D,Clothing,2,5673,0,0.0,11346.0,4064.93,UPI,Delivered,4,3
ORD02955,2025-08-15,3825,Mumbai,New,15,Smartwatch C,Electronics,2,62164,15,18649.2,105678.8,40639.72,Credit Card,Delivered,4,4
ORD02956,2025-03-08,2571,Bengaluru,New,7,Laptop C,Electronics,1,45609,5,2280.45,43328.55,18758.36,UPI,Delivered,4,2
ORD02957,2025-11-13,2119,Pune,Returning,45,Table A,Furniture,1,31346,10,3134.6,28211.4,12379.35,UPI,Delivered,5,8
ORD02958,2025-02-09,3090,Pune,Returning,78,Bath B,Beauty,1,3535,15,530.25,3004.75,1131.86,Net Banking,Shipped,5,4
ORD02959,2025-11-19,2220,Kolkata,New,56,Bed D,Furniture,3,18193,10,5457.9,49121.1,11103.63,COD,Delivered,4,2
ORD02960,2025-05-07,2374,Delhi,Loyal,51,Sofa C,Furniture,2,33869,20,13547.6,54190.4,23472.08,UPI,Delivered,5,8
ORD02961,2025-12-22,1395,Pune,Returning,35,Sneakers C,Clothing,1,3800,0,0.0,3800.0,1110.33,UPI,Delivered,4,3
ORD02962,2025-02-18,3726,Kolkata,Loyal,27,Jeans C,Clothing,1,4660,15,699.0,3961.0,852.01,COD,Delivered,3,1
ORD02963,2025-05-09,1777,Mumbai,New,79,Bath C,Beauty,4,3178,10,1271.2,11440.8,3751.77,Credit Card,Delivered,5,1
ORD02964,2025-11-13,2478,Hyderabad,Loyal,99,Appliance C,Home & Kitchen,2,8796,25,4398.0,13194.0,5286.86,Credit Card,Delivered,5,8
ORD02965,2025-03-31,1670,Pune,Returning,98,Appliance B,Home & Kitchen,2,6541,5,654.1,12427.9,4871.25,Debit Card,Cancelled,5,0
ORD02966,2025-01-16,2574,Chennai,Returning,93,Bedding A,Home & Kitchen,1,8468,20,1693.6,6774.4,2315.23,UPI,Delivered,4,5
ORD02967,2025-05-17,3470,Chennai,Returning,15,Smartwatch C,Electronics,1,62164,20,12432.8,49731.2,19256.91,COD,Delivered,2,9
ORD02968,2025-08-02,2277,Pune,Loyal,43,Chair C,Furniture,1,44739,5,2236.95,42502.05,13694.3,Net Banking,Cancelled,5,0
ORD02969,2025-11-19,1546,Hyderabad,Returning,19,Tablet C,Electronics,1,19892,15,2983.8,16908.2,6721.07,COD,Delivered,3,7
ORD02970,2025-12-20,3280,Chennai,Loyal,20,Tablet D,Electronics,2,78078,10,15615.6,140540.4,56524.76,UPI,Delivered,4,4
ORD02971,2025-04-10,1834,Delhi,Loyal,28,Jeans D,Clothing,1,5673,10,567.3,5105.7,1796.04,COD,Cancelled,4,0
ORD02972,2025-03-17,2184,Hyderabad,Returning,2,Smartphone B,Electronics,1,14842,10,1484.2,13357.8,2803.26,UPI,Delivered,3,2
ORD02973,2025-11-20,1662,Chennai,Returning,46,Table B,Furniture,1,18411,25,4602.75,13808.25,3349.41,UPI,Delivered,5,2
ORD02974,2025-07-28,2812,Chennai,Loyal,6,Laptop B,Electronics,2,56987,5,5698.7,108275.3,22352.31,UPI,Delivered,3,8
ORD02975,2025-04-15,2476,Kolkata,Loyal,40,Dress D,Clothing,3,2217,20,1330.2,5320.8,1635.38,Credit Card,Delivered,4,1
ORD02976,2025-02-01,3330,Delhi,New,22,T-Shirt B,Clothing,1,5692,10,569.2,5122.8,947.59,COD,Delivered,3,4
ORD02977,2025-01-25,3061,Pune,New,32,Jacket D,Clothing,3,1134,20,680.4,2721.6,1098.68,COD,Returned,3,8
ORD02978,2025-06-03,3604,Chennai,Returning,99,Appliance C,Home & Kitchen,2,8796,20,3518.4,14073.6,3901.38,Net Banking,Delivered,2,5
ORD02979,2025-11-20,3567,Delhi,Loyal,32,Jacket D,Clothing,1,1134,25,283.5,850.5,247.16,Debit Card,Delivered,4,8
ORD02980,2025-06-08,2386,Kolkata,New,53,Bed A,Furniture,3,5314,0,0.0,15942.0,4940.5,Debit Card,Delivered,1,2
ORD02981,2025-05-17,1334,Mumbai,Loyal,26,Jeans B,Clothing,2,4145,0,0.0,8290.0,3489.93,Credit Card,Delivered,4,1
ORD02982,2025-05-11,3095,Ahmedabad,Loyal,66,Makeup B,Beauty,4,1996,15,1197.6,6786.4,2751.44,Credit Card,Shipped,5,3
ORD02983,2025-02-27,2893,Ahmedabad,New,94,Bedding B,Home & Kitchen,2,1411,0,0.0,2822.0,1068.54,Credit Card,Delivered,5,7
ORD02984,2025-11-13,2172,Hyderabad,Returning,58,Bookshelf B,Furniture,2,22591,15,6777.3,38404.7,12042.99,UPI,Cancelled,2,0
ORD02985,2025-03-11,1278,Mumbai,Loyal,7,Laptop C,Electronics,2,45609,5,4560.9,86657.1,19290.66,UPI,Shipped,5,6
ORD02986,2025-10-24,3858,Ahmedabad,Returning,31,Jacket C,Clothing,2,895,10,179.0,1611.0,403.13,UPI,Returned,4,10
ORD02987,2025-03-29,1856,Kolkata,Returning,45,Table A,Furniture,1,31346,15,4701.9,26644.1,8552.16,Debit Card,Delivered,4,7
ORD02988,2025-01-09,2297,Bengaluru,Returning,40,Dress D,Clothing,2,2217,0,0.0,4434.0,1553.57,Debit Card,Delivered,1,5
ORD02989,2025-04-28,3536,Mumbai,Returning,41,Chair A,Furniture,1,14546,15,2181.9,12364.1,3086.57,Credit Card,Shipped,5,7
ORD02990,2025-08-06,2338,Kolkata,Loyal,68,Makeup D,Beauty,2,1312,5,131.2,2492.8,881.33,Net Banking,Delivered,5,3
ORD02991,2025-02-14,1426,Mumbai,New,7,Laptop C,Electronics,1,45609,15,6841.35,38767.65,15716.31,Credit Card,Shipped,4,3
ORD02992,2025-05-23,2378,Ahmedabad,Returning,39,Dress C,Clothing,1,3177,10,317.7,2859.3,528.05,Debit Card,Delivered,3,5
ORD02993,2025-11-25,3793,Pune,Loyal,6,Laptop B,Electronics,1,56987,25,14246.75,42740.25,8325.47,UPI,Delivered,5,6
ORD02994,2025-08-23,1699,Pune,New,99,Appliance C,Home & Kitchen,3,8796,10,2638.8,23749.2,7095.42,Debit Card,Delivered,3,6
ORD02995,2025-10-10,1696,Chandigarh,New,78,Bath B,Beauty,1,3535,20,707.0,2828.0,626.86,UPI,Delivered,5,8
ORD02996,2025-10-29,2628,Chennai,Loyal,64,Skincare D,Beauty,1,1329,10,132.9,1196.1,356.55,Credit Card,Delivered,4,1
ORD02997,2025-03-14,2403,Kolkata,Loyal,6,Laptop B,Electronics,2,56987,10,11397.4,102576.6,38703.66,UPI,Delivered,5,2
ORD02998,2025-03-07,3897,Pune,Returning,31,Jacket C,Clothing,2,895,10,179.0,1611.0,520.61,UPI,Delivered,5,8
ORD02999,2025-07-12,2111,Hyderabad,New,75,Fragrance C,Beauty,1,3640,10,364.0,3276.0,1105.15,UPI,Delivered,2,6
ORD03000,2025-03-14,1774,Delhi,Returning,13,Smartwatch A,Electronics,1,50099,10,5009.9,45089.1,9514.3,UPI,Delivered,4,9
ORD03001,2025-04-02,1420,Bengaluru,New,55,Bed C,Furniture,1,6456,20,1291.2,5164.8,1078.73,Debit Card,Delivered,5,2
ORD03002,2025-09-04,1251,Bengaluru,Returning,8,Laptop D,Electronics,3,46619,0,0.0,139857.0,25461.89,Net Banking,Delivered,4,6
ORD03003,2025-05-30,3478,Chennai,New,24,T-Shirt D,Clothing,2,5106,5,510.6,9701.4,3266.44,UPI,Delivered,5,2
ORD03004,2025-04-24,3970,Delhi,Returning,36,Sneakers D,Clothing,2,1477,25,738.5,2215.5,902.25,UPI,Delivered,5,7
